SNRs,Gid,addrs,bssid,time 
"[34, 37, 35]",146,"['ac:e0:10:7f:69:db', '48:e2:44:92:3a:25', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.814046
"[36, 38, 41]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:28.824922
"[35, 40, 35]",30,"['ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.834766
"[33, 41, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:28.845127
"[35, 34, 35]",148,"['ac:e0:10:7f:b5:2d', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.855658
"[33, 33, 36]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:28.876627
"[34, 40, 36]",35,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.886959
"[37, 38, 41]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:28.900678
"[33, 37, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:28.911159
"[32, 34, 40]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:28.921246
"[41, 37, 37]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:28.931770
"[34, 40, 36]",35,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.941850
"[38, 35, 42]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:28.951344
"[34, 37, 36]",146,"['ac:e0:10:7f:69:db', '48:e2:44:92:3a:25', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.970288
"[37, 38, 41]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:28.978613
"[36, 44, 35]",30,"['ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:28.988574
"[33, 41, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.002519
"[36, 34, 35]",148,"['ac:e0:10:7f:b5:2d', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.013134
"[33, 34, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.028524
"[34, 40, 36]",35,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.038903
"[37, 38, 41]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.050411
"[33, 41, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.058794
"[33, 33, 40]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.069259
"[41, 37, 37]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.080100
"[34, 40, 36]",35,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.090495
"[38, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.101962
"[33, 37, 35]",146,"['ac:e0:10:7f:69:db', '48:e2:44:92:3a:25', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.122652
"[36, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.132856
"[36, 40, 35]",30,"['ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.142938
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.151182
"[35, 34, 34]",148,"['ac:e0:10:7f:b5:2d', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.157836
"[33, 34, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.181835
"[34, 40, 35]",35,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:29.192270
"[37, 38, 41]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.203698
"[33, 37, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.217122
"[38, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.259890
"[37, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.286284
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.306904
"[33, 33, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.338929
"[37, 38, 41]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.359867
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.372537
"[33, 33, 44]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.382916
"[41, 37, 36]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.396540
"[38, 35, 42]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.417462
"[37, 38, 41]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.444403
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.464146
"[37, 44, 40]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:29.485873
"[33, 34, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.496011
"[37, 38, 41]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.520207
"[40, 42, 38]",59,"['ac:e0:10:7f:a6:f9', 'ac:e0:10:7f:b6:03', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:29.530784
"[37, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.534553
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:29.545300
[37],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:29.549640
"[33, 40, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.550342
"[33, 33, 44]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.559523
"[40, 37, 36]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.570551
"[38, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.591598
"[37, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.632582
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.655529
"[32, 34, 36]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.684170
"[37, 38, 41]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.708922
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.719307
"[33, 34, 44]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.729875
"[41, 37, 37]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.739623
"[38, 35, 42]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.761109
"[36, 38, 41]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.796195
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.816876
"[41, 40, 40]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:29.847157
"[33, 33, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:29.851814
"[37, 38, 42]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.872556
"[33, 34, 40]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.887685
"[38, 35, 42]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.919075
"[37, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:29.953275
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:29.969508
"[33, 33, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.001815
"[37, 38, 42]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.022882
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.033384
"[40, 42, 38]",59,"['ac:e0:10:7f:a6:f9', 'ac:e0:10:7f:b6:03', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:30.037251
"[33, 33, 40]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.041958
"[41, 37, 36]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.056341
"[38, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.076630
"[36, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.104647
"[33, 41, 39]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.125202
"[41, 40, 40]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:30.146128
"[33, 33, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.156279
"[33, 41, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.184460
"[33, 33, 40]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.194839
"[41, 37, 37]",145,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.205172
"[38, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.226378
"[36, 38, 41]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.253935
"[33, 41, 44]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.274052
"[41, 40, 40]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:30.297090
"[33, 33, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.307031
"[37, 38, 42]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.327749
"[33, 41, 39]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.338473
"[33, 34, 40]",144,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.349000
"[38, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.381498
"[36, 38, 42]",75,"['48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.411226
"[33, 41, 40]",147,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.433367
"[33, 34, 37]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.464337
"[37, 38, 42]",96,"['48:e2:44:92:3a:25', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.492563
"[33, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.502974
"[41, 44, 37]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.514847
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.534962
"[41, 44, 39]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:30.596562
"[33, 34, 35]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.606560
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.646683
"[33, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.664192
"[41, 44, 37]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.674675
"[33, 38, 41]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.693407
"[37, 37, 38]",37,"['48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:30.728250
"[41, 40, 40]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:30.749257
"[33, 33, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.761794
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.795785
"[33, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.816522
"[41, 40, 37]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:30.827323
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.847416
"[37, 37, 38]",37,"['48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:30.887081
"[40, 43, 39]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:30.902923
"[33, 33, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.912759
"[33, 34, 40]",40,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.940947
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:30.964217
"[33, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:30.993182
"[41, 39, 36]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:31.003563
"[34, 38, 41]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:31.023806
"[37, 37, 38]",37,"['48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:31.054793
"[41, 40, 40]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:31.077836
"[33, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:31.088133
"[33, 34, 39]",40,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:31.106800
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:31.133146
"[33, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:31.162419
"[41, 39, 36]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:31.173112
"[34, 38, 41]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:31.193097
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:31.199299
"[37, 36, 38]",37,"['48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:31.228816
"[41, 40, 44]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:31.250144
"[33, 34, 35]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:31.260537
"[33, 34, 40]",40,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:31.282935
"[34, 38, 42]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:31.303109
"[33, 34, 35]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:31.321421
"[41, 40, 37]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:31.332107
"[34, 38, 41]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:31.352684
"[37, 36, 38]",37,"['48:e2:44:92:3a:25', '48:e2:44:b1:2d:3b', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:31.387029
"[37, 40, 44]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:31.408013
